Id,ADR,Adults,Children,DepositType,IsRepeatedGuest,LeadTime,Meal
49199,99,2,0,No Deposit,0,265,BB
95818,99,2,0,No Deposit,0,44,No meal
69518,99,2,0,No Deposit,0,29,BB
108786,99,2,0,No Deposit,0,112,BB
108481,99,2,0,No Deposit,0,107,No meal
50287,99,2,0,No Deposit,0,286,BB
64718,99,2,0,No Deposit,0,115,No meal
64726,99,2,0,No Deposit,0,150,No meal
41029,99,2,0,No Deposit,0,9,BB
67004,99,2,0,No Deposit,0,175,No meal
110346,99,2,0,No Deposit,0,35,BB
113423,99,2,0,No Deposit,0,157,No meal
6444,99,2,0,No Deposit,0,223,BB
108135,99,2,0,No Deposit,0,71,BB
113885,99,2,0,No Deposit,0,134,No meal
64933,99,2,0,No Deposit,0,99,No meal
115976,99,2,0,No Deposit,0,312,No meal
110836,99,2,0,No Deposit,0,38,BB
66526,99,2,0,No Deposit,0,112,No meal
118426,99,2,0,No Deposit,0,269,No meal
109632,99,2,0,No Deposit,0,236,No meal
66597,99,2,0,No Deposit,0,202,No meal
108722,99,2,0,No Deposit,0,124,No meal
111480,99,2,0,No Deposit,0,23,BB
113930,99,2,0,No Deposit,0,247,No meal
65953,99,2,0,No Deposit,0,186,No meal
95796,99,2,0,No Deposit,0,28,No meal
68624,99,2,0,Non Refund,0,132,BB
6373,99,2,0,No Deposit,0,241,BB
68329,99,2,0,No Deposit,0,357,No meal
47801,99,2,0,No Deposit,0,49,BB
70179,99,2,0,No Deposit,0,227,No meal
112138,99,2,0,No Deposit,0,300,No meal
110819,99,2,0,No Deposit,0,35,BB
45855,99,2,0,No Deposit,0,0,BB
72919,99,2,0,No Deposit,0,232,No meal
108221,99,2,0,No Deposit,0,57,No meal
113894,99,2,0,No Deposit,0,131,BB
33408,99,2,0,No Deposit,0,107,No meal
65458,99,2,0,No Deposit,0,201,No meal
70040,99,2,0,No Deposit,0,294,No meal
108740,99,2,0,No Deposit,0,63,BB
110595,99,2,0,No Deposit,0,17,No meal
114377,99,2,0,No Deposit,0,351,No meal
90946,99,2,0,No Deposit,0,6,BB
110598,99,2,0,No Deposit,0,17,No meal
49306,99,2,0,No Deposit,0,2,BB
15091,99,2,0,No Deposit,0,243,BB
92203,99,2,0,No Deposit,0,152,BB
111767,99,2,0,No Deposit,0,99,BB
114872,99,2,0,No Deposit,0,146,BB
50299,99,2,0,No Deposit,0,286,BB
59035,99,2,0,No Deposit,0,12,No meal
95479,99,2,0,No Deposit,0,52,No meal
95917,99,2,0,No Deposit,0,63,No meal
85650,99,2,0,No Deposit,0,2,BB
109945,99,2,0,No Deposit,0,294,No meal
37310,99,2,0,No Deposit,0,207,BB
84336,99,2,0,No Deposit,0,0,BB
85814,99,2,0,No Deposit,0,4,No meal
113411,99,2,0,No Deposit,0,30,BB
114089,99,2,0,No Deposit,0,311,No meal
108824,99,2,0,No Deposit,0,61,BB
118502,99,2,0,No Deposit,0,183,No meal
66520,99,2,0,No Deposit,0,270,No meal
113558,99,2,0,No Deposit,0,121,BB
26675,99.02,2,0,No Deposit,0,209,BB
39453,99.06,2,0,No Deposit,0,161,HB
90722,99.1,2,0,No Deposit,0,44,BB
61485,99.17,2,0,No Deposit,0,11,BB
7917,99.17,2,0,No Deposit,0,235,BB
16356,99.18,2,0,No Deposit,0,89,BB
106778,99.2,2,0,No Deposit,0,220,BB
106781,99.2,2,0,No Deposit,0,220,BB
109635,99.25,2,0,No Deposit,0,343,BB
109639,99.25,2,0,No Deposit,0,343,BB
96253,99.28,2,0,No Deposit,0,118,BB
54559,99.28,2,1,No Deposit,0,105,BB
108226,99.28,2,0,No Deposit,0,56,BB
86169,99.3,2,0,No Deposit,0,86,BB
63429,99.45,2,0,No Deposit,0,69,BB
50175,99.45,2,0,No Deposit,0,121,BB
55226,99.45,2,0,No Deposit,0,196,BB
50162,99.45,2,0,No Deposit,0,127,BB
49918,99.45,2,0,No Deposit,0,122,BB
50982,99.45,2,0,No Deposit,0,160,BB
93808,99.45,2,0,No Deposit,0,159,BB
68391,99.45,2,0,No Deposit,0,310,BB
93665,99.45,2,0,No Deposit,0,174,BB
54067,99.45,2,0,No Deposit,0,192,BB
49917,99.45,2,0,No Deposit,0,122,BB
87793,99.45,2,0,No Deposit,0,164,BB
87276,99.45,2,0,No Deposit,0,67,BB
49622,99.45,2,0,No Deposit,0,112,BB
91399,99.45,2,0,No Deposit,0,111,BB
50261,99.45,2,0,No Deposit,0,129,BB
54905,99.45,2,0,No Deposit,0,170,BB
86590,99.45,2,0,No Deposit,0,69,BB
95325,99.45,2,0,No Deposit,0,207,BB
104185,99.45,2,0,No Deposit,0,10,BB
95429,99.46,2,0,No Deposit,0,8,BB
2035,99.5,2,0,No Deposit,0,98,HB
7738,99.63,2,0,No Deposit,0,206,BB
110535,99.63,2,0,No Deposit,0,0,No meal
37355,99.7,2,0,No Deposit,0,253,BB
81822,99.86,2,1,No Deposit,0,39,BB
87456,99.88,2,0,No Deposit,0,58,No meal
104233,99.88,2,1,No Deposit,0,26,BB
117225,99.9,2,0,No Deposit,0,312,BB
52847,99.9,2,0,No Deposit,0,56,BB
90984,99.9,2,0,No Deposit,0,60,BB
71741,99.9,2,0,No Deposit,0,259,BB
71420,99.9,2,0,No Deposit,0,336,BB
51472,99.96,2,0,No Deposit,0,141,BB
66189,100,2,0,Non Refund,0,156,BB
59575,100,2,0,Non Refund,0,277,BB
59540,100,2,0,Non Refund,0,277,BB
114223,100,2,0,No Deposit,0,25,BB
50875,100,2,0,Non Refund,0,211,BB
31426,100,2,0,No Deposit,0,4,HB
63901,100,2,0,Non Refund,0,25,BB
88733,100,2,0,No Deposit,0,28,BB
105401,100,2,0,No Deposit,0,11,BB
69220,100,2,0,Non Refund,0,181,BB
59581,100,2,0,Non Refund,0,277,BB
84640,100,2,0,No Deposit,0,16,BB
31415,100,2,0,No Deposit,0,4,HB
87621,100,2,0,No Deposit,0,180,BB
59700,100,2,0,Non Refund,0,277,BB
59673,100,2,0,Non Refund,0,277,BB
87612,100,2,0,No Deposit,0,180,BB
77016,100,2,0,No Deposit,1,5,BB
63098,100,2,0,No Deposit,0,34,BB
65226,100,2,0,Non Refund,0,66,BB
66781,100,2,0,Non Refund,0,266,BB
49959,100,2,0,Non Refund,0,204,BB
100340,100,2,0,No Deposit,0,27,No meal
66901,100,2,0,Non Refund,0,143,BB
68858,100,2,0,Non Refund,0,174,BB
42081,100,2,0,No Deposit,0,86,BB
11742,100,2,0,No Deposit,0,13,BB
70433,100,2,0,No Deposit,0,26,BB
59579,100,2,0,Non Refund,0,277,BB
66284,100,2,0,Non Refund,0,156,BB
68849,100,2,0,Non Refund,0,174,BB
42091,100,2,0,No Deposit,0,86,BB
65775,100,2,0,No Deposit,0,90,BB
66228,100,2,0,Non Refund,0,156,BB
66106,100,2,0,No Deposit,0,102,BB
115837,100,2,1,No Deposit,0,174,BB
50824,100,2,0,Non Refund,0,211,BB
59738,100,2,0,Non Refund,0,277,BB
82600,100,2,0,No Deposit,0,0,BB
107673,100,2,0,No Deposit,0,116,BB
65241,100,2,0,Non Refund,0,73,BB
59626,100,2,0,Non Refund,0,277,BB
56380,100,2,0,Non Refund,0,302,BB
91024,100,2,0,No Deposit,0,8,BB
66254,100,2,0,Non Refund,0,156,BB
87613,100,2,0,No Deposit,0,180,BB
81375,100,2,0,Non Refund,0,305,HB
50741,100,2,0,No Deposit,0,28,BB
69270,100,2,0,Non Refund,0,181,BB
84592,100,2,0,No Deposit,0,8,BB
51689,100,2,0,No Deposit,0,70,BB
81383,100,2,0,Non Refund,0,305,HB
36071,100,2,0,No Deposit,0,0,BB
95367,100,2,0,No Deposit,0,143,BB
85512,100,2,0,No Deposit,0,24,BB
103545,100,2,0,No Deposit,0,127,HB
11326,100,2,0,No Deposit,0,115,BB
110554,100,2,0,No Deposit,0,189,BB
50835,100,2,0,Non Refund,0,211,BB
81389,100,2,0,Non Refund,0,305,HB
59712,100,2,0,Non Refund,0,277,BB
59654,100,2,0,Non Refund,0,277,BB
59604,100,2,0,Non Refund,0,277,BB
59656,100,2,0,Non Refund,0,277,BB
96782,100,2,0,No Deposit,0,13,No meal
80982,100,2,0,Non Refund,0,130,BB
10932,100,2,0,No Deposit,0,102,BB
57317,100,2,0,Non Refund,0,285,BB
10130,100,2,0,No Deposit,0,28,HB
66233,100,2,0,Non Refund,0,156,BB
100495,100,2,0,No Deposit,0,21,No meal
33807,100,2,0,No Deposit,0,34,HB
32196,100,2,0,No Deposit,0,0,BB
59718,100,2,0,Non Refund,0,277,BB
59671,100,2,0,Non Refund,0,277,BB
59724,100,2,0,Non Refund,0,277,BB
107386,100,2,0,No Deposit,1,0,BB
78108,100,2,0,No Deposit,0,12,BB
118152,100,2,0,No Deposit,0,121,No meal
50851,100,2,0,Non Refund,0,211,BB
56361,100,2,0,Non Refund,0,302,BB
66242,100,2,0,Non Refund,0,156,BB
114271,100,2,0,No Deposit,0,24,BB
66277,100,2,0,Non Refund,0,156,BB
106209,100,2,0,No Deposit,0,53,HB
11688,100,2,0,No Deposit,0,113,BB
107664,100,2,0,No Deposit,0,116,BB
36095,100,2,0,No Deposit,0,142,BB
81392,100,2,0,Non Refund,0,305,HB
42131,100,2,0,No Deposit,0,86,BB
59562,100,2,0,Non Refund,0,277,BB
66197,100,2,0,Non Refund,0,156,BB
59731,100,2,0,Non Refund,0,277,BB
109311,100,2,0,No Deposit,0,11,No meal
59741,100,2,0,Non Refund,0,277,BB
59732,100,2,0,Non Refund,0,277,BB
66194,100,2,0,Non Refund,0,156,BB
114203,100,2,0,No Deposit,0,25,BB
95102,100,2,0,No Deposit,0,3,BB
76600,100,2,0,Non Refund,0,6,BB
59684,100,2,0,Non Refund,0,277,BB
112939,100,2,0,No Deposit,0,7,BB
65768,100,2,0,No Deposit,0,69,BB
65664,100,2,0,Non Refund,0,174,BB
42290,100,2,0,No Deposit,0,38,BB
59555,100,2,0,Non Refund,0,277,BB
59618,100,2,0,Non Refund,0,277,BB
50861,100,2,0,Non Refund,0,211,BB
42121,100,2,0,No Deposit,0,86,BB
59697,100,2,0,Non Refund,0,277,BB
89608,100,2,0,No Deposit,0,112,BB
68870,100,2,0,Non Refund,0,174,BB
96790,100,2,0,No Deposit,0,13,No meal
85518,100,2,0,No Deposit,0,24,BB
81387,100,2,0,Non Refund,0,305,HB
53004,100.02,2,0,No Deposit,0,40,BB
55049,100.12,2,0,No Deposit,0,166,BB
7015,100.2,2,0,No Deposit,0,266,BB
37337,100.2,2,0,No Deposit,0,282,HB
6635,100.29,2,0,No Deposit,0,229,BB
57632,100.3,2,0,No Deposit,0,265,BB
64435,100.3,2,0,No Deposit,0,74,BB
106602,100.3,2,0,No Deposit,0,36,BB
57033,100.3,2,0,No Deposit,0,287,BB
57628,100.3,2,0,No Deposit,0,265,BB
60638,100.3,2,1,No Deposit,0,112,BB
57633,100.3,2,0,No Deposit,0,265,BB
63367,100.3,2,1,No Deposit,0,26,BB
57041,100.3,2,0,No Deposit,0,263,BB
64437,100.3,2,0,No Deposit,0,100,BB
107031,100.3,2,0,No Deposit,0,46,BB
107995,100.3,2,0,No Deposit,0,59,BB
104386,100.3,2,1,No Deposit,0,159,BB
57040,100.3,2,0,No Deposit,0,263,BB
52758,100.3,2,0,No Deposit,0,166,BB
63237,100.3,2,0,No Deposit,0,23,BB
102444,100.38,2,0,No Deposit,0,17,BB
28772,100.5,2,0,No Deposit,0,18,BB
54495,100.5,2,0,No Deposit,0,109,No meal
48903,100.5,2,0,No Deposit,0,34,No meal
105929,100.64,2,0,No Deposit,0,18,BB
41073,100.67,2,0,No Deposit,0,2,BB
37218,100.71,2,0,No Deposit,0,244,BB
36921,100.71,2,0,No Deposit,0,225,BB
102781,100.73,2,1,No Deposit,0,7,BB
100754,100.73,2,0,No Deposit,0,17,No meal
12096,100.8,2,0,No Deposit,0,145,BB
24354,100.8,2,0,No Deposit,0,146,HB
112901,100.8,2,0,No Deposit,0,100,No meal
66329,100.8,2,1,No Deposit,0,110,No meal
35410,100.8,2,0,No Deposit,0,21,BB
6991,100.8,2,0,No Deposit,0,119,BB
15294,100.8,2,0,No Deposit,0,156,BB
25976,100.8,2,0,Non Refund,0,167,BB
86872,100.85,2,1,No Deposit,0,90,BB
27397,100.89,2,0,No Deposit,0,236,BB
82082,100.97,2,0,No Deposit,0,77,BB
45846,101,2,0,Non Refund,0,150,HB
86742,101,2,0,No Deposit,0,28,BB
86150,101,2,0,No Deposit,0,1,BB
49250,101,2,0,Non Refund,0,265,BB
86684,101,2,0,No Deposit,0,0,BB
28301,101,2,0,No Deposit,0,4,BB
49495,101,2,0,No Deposit,0,8,BB
49196,101,2,0,Non Refund,0,265,BB
49285,101,2,0,Non Refund,0,265,BB
49211,101,2,0,No Deposit,0,265,BB
49262,101,2,0,Non Refund,0,265,BB
85667,101.15,2,1,No Deposit,0,47,BB
54634,101.15,2,0,No Deposit,0,99,BB
93816,101.15,2,0,No Deposit,0,161,BB
97275,101.15,2,0,No Deposit,0,249,BB
54522,101.15,2,0,No Deposit,0,92,BB
53778,101.15,2,0,No Deposit,0,150,BB
85666,101.15,2,1,No Deposit,0,62,BB
102284,101.18,2,1,No Deposit,0,129,BB
65304,101.25,2,0,No Deposit,0,116,No meal
111762,101.25,2,0,No Deposit,0,97,No meal
93762,101.25,2,0,No Deposit,0,169,BB
36076,101.33,2,0,No Deposit,0,14,BB
16689,101.33,2,1,No Deposit,0,97,BB
85020,101.4,2,0,No Deposit,0,53,BB
103516,101.43,2,0,No Deposit,0,61,BB
40561,101.5,2,0,No Deposit,0,39,HB
74926,101.5,2,0,No Deposit,0,257,HB
2360,101.5,2,0,No Deposit,0,4,HB
75328,101.5,2,0,Non Refund,0,301,HB
44475,101.5,2,0,Non Refund,0,102,HB
75297,101.5,2,0,Non Refund,0,301,HB
40635,101.5,2,0,No Deposit,0,39,HB
42847,101.5,2,0,Non Refund,0,74,HB
44432,101.5,2,0,Non Refund,0,102,HB
44392,101.5,2,0,Non Refund,0,102,HB
40725,101.5,2,0,No Deposit,0,39,HB
75431,101.5,2,0,Non Refund,0,364,HB
75349,101.5,2,0,Non Refund,0,336,HB
75391,101.5,2,0,Non Refund,0,336,HB
75404,101.5,2,0,Non Refund,0,364,HB
75295,101.5,2,0,Non Refund,0,301,HB
75299,101.5,2,0,Non Refund,0,301,HB
75459,101.5,2,0,Non Refund,0,364,HB
40592,101.5,2,0,No Deposit,0,39,HB
74322,101.5,2,0,No Deposit,0,257,HB
75402,101.5,2,0,Non Refund,0,336,HB
42854,101.5,2,0,Non Refund,0,74,HB
40637,101.5,2,0,No Deposit,0,39,HB
74928,101.5,2,0,No Deposit,0,257,HB
75438,101.5,2,0,Non Refund,0,364,HB
44385,101.5,2,0,Non Refund,0,102,HB
75410,101.5,2,0,Non Refund,0,364,HB
75355,101.5,2,0,Non Refund,0,336,HB
40626,101.5,2,0,No Deposit,0,39,HB
75317,101.5,2,0,Non Refund,0,301,HB
75425,101.5,2,0,Non Refund,0,364,HB
75322,101.5,2,0,Non Refund,0,301,HB
44391,101.5,2,0,Non Refund,0,102,HB
75337,101.5,2,0,Non Refund,0,301,HB
75448,101.5,2,0,Non Refund,0,364,HB
75388,101.5,2,0,Non Refund,0,336,HB
42857,101.5,2,0,Non Refund,0,74,HB
36185,101.5,2,0,No Deposit,0,1,BB
44421,101.5,2,0,Non Refund,0,102,HB
75282,101.5,2,0,Non Refund,0,301,HB
42848,101.5,2,0,Non Refund,0,74,HB
42856,101.5,2,0,Non Refund,0,74,HB
42734,101.5,2,0,Non Refund,0,74,HB
75333,101.5,2,0,Non Refund,0,301,HB
75412,101.5,2,0,Non Refund,0,364,HB
101468,101.51,2,0,No Deposit,0,49,BB
97309,101.52,2,0,No Deposit,0,57,BB
53666,101.58,2,0,No Deposit,0,157,BB
106126,101.65,2,1,No Deposit,0,318,BB
91436,101.68,2,0,No Deposit,0,12,No meal
52820,101.7,2,0,No Deposit,0,45,BB
10881,101.7,2,0,No Deposit,0,246,BB
5865,101.7,2,0,No Deposit,0,215,BB
107595,101.72,2,0,No Deposit,0,33,BB
93361,101.75,2,0,No Deposit,0,191,BB
104487,101.75,2,0,No Deposit,0,40,BB
55660,101.79,2,0,No Deposit,0,241,BB
42487,101.83,2,0,No Deposit,0,38,BB
72773,101.88,2,0,No Deposit,0,147,BB
64598,101.88,2,0,No Deposit,0,56,BB
83256,102,2,0,No Deposit,0,137,BB
106100,102,2,0,No Deposit,0,42,BB
11177,102,2,0,No Deposit,0,25,BB
59167,102,2,0,No Deposit,0,20,BB
63240,102,2,0,No Deposit,0,38,BB
43268,102,2,0,No Deposit,0,192,BB
8144,102,2,0,No Deposit,0,55,HB
42679,102,2,0,No Deposit,0,97,BB
85318,102,2,0,No Deposit,0,61,BB
83145,102,2,0,No Deposit,0,21,BB
106379,102,2,0,No Deposit,0,47,BB
83203,102,2,0,No Deposit,0,2,BB
83019,102,2,0,No Deposit,0,2,BB
107100,102,2,0,No Deposit,0,55,BB
68457,102.04,2,0,No Deposit,0,161,BB
99078,102.04,2,0,No Deposit,0,55,BB
89228,102.1,2,0,No Deposit,0,70,BB
11632,102.21,2,0,No Deposit,0,337,HB
12322,102.24,2,0,No Deposit,0,160,HB
92371,102.25,2,0,No Deposit,0,90,HB
81795,102.3,2,0,No Deposit,0,34,No meal
92858,102.3,2,0,No Deposit,0,178,BB
95299,102.3,2,0,No Deposit,0,172,BB
10882,102.34,2,1,No Deposit,0,80,BB
36559,102.38,2,0,No Deposit,0,146,BB
36683,102.41,2,0,No Deposit,0,117,BB
15243,102.45,2,0,No Deposit,0,56,BB
107098,102.56,2,0,No Deposit,0,53,HB
85487,102.58,2,0,No Deposit,0,130,BB
65314,102.6,2,0,No Deposit,0,119,No meal
107121,102.6,2,0,No Deposit,0,170,BB
106029,102.6,2,0,No Deposit,0,84,BB
60047,102.6,2,0,No Deposit,0,88,BB
102997,102.6,2,0,No Deposit,0,74,BB
96060,102.68,2,0,No Deposit,0,94,BB
95317,102.73,2,0,No Deposit,0,137,BB
46838,102.81,2,0,No Deposit,0,12,BB
57290,102.85,2,0,No Deposit,0,219,BB
57229,102.85,2,0,No Deposit,0,213,BB
49702,102.85,2,0,No Deposit,0,136,BB
62254,102.85,2,0,No Deposit,0,12,BB
90963,102.9,2,0,No Deposit,0,65,BB
35119,103,2,0,No Deposit,0,16,BB
49450,103,2,0,Non Refund,0,142,BB
33252,103,2,1,No Deposit,0,56,BB
16485,103,2,0,No Deposit,0,36,BB
84527,103,2,0,No Deposit,0,7,BB
78670,103,2,0,No Deposit,0,9,BB
49427,103,2,0,Non Refund,0,142,BB
84375,103,2,0,No Deposit,0,3,BB
35569,103,2,0,No Deposit,0,257,HB
65126,103.05,2,0,No Deposit,0,213,BB
95228,103.05,2,0,No Deposit,0,125,BB
87140,103.18,2,0,No Deposit,0,4,BB
52218,103.22,2,0,No Deposit,0,160,BB
35218,103.3,2,0,No Deposit,0,215,HB
63839,103.5,2,0,No Deposit,0,243,BB
9658,103.5,2,1,No Deposit,0,239,BB
88664,103.5,2,0,No Deposit,0,122,No meal
70813,103.5,2,0,No Deposit,0,315,BB
88618,103.5,2,0,No Deposit,0,119,No meal
53526,103.5,2,0,No Deposit,0,128,No meal
60928,103.5,2,0,No Deposit,0,185,BB
108796,103.5,2,0,No Deposit,0,10,BB
48959,103.5,2,0,No Deposit,0,31,No meal
44551,103.5,2,0,No Deposit,0,56,BB
94131,103.5,2,0,No Deposit,0,174,No meal
109904,103.5,2,0,No Deposit,0,28,No meal
53533,103.5,2,0,No Deposit,0,107,No meal
65505,103.5,2,0,No Deposit,0,125,No meal
53623,103.5,2,0,No Deposit,0,53,No meal
53531,103.5,2,0,No Deposit,0,128,No meal
27642,103.5,2,0,No Deposit,0,6,BB
93399,103.5,2,0,No Deposit,0,153,No meal
86443,103.5,2,0,No Deposit,0,38,BB
93295,103.5,2,0,No Deposit,0,82,No meal
1787,103.51,2,0,No Deposit,0,84,HB
92570,103.56,2,1,No Deposit,0,130,
45612,103.67,2,0,No Deposit,0,21,BB
90200,103.68,2,0,No Deposit,0,137,BB
93775,103.7,2,0,No Deposit,0,189,BB
105600,103.7,2,1,No Deposit,0,11,BB
63145,103.7,2,1,No Deposit,0,21,BB
62371,103.7,2,1,No Deposit,0,154,BB
37307,103.7,2,0,No Deposit,0,310,BB
37356,103.7,2,0,No Deposit,0,327,BB
108127,103.8,2,0,No Deposit,0,83,BB
78902,103.84,2,0,No Deposit,0,14,BB
95837,103.89,2,0,No Deposit,0,34,No meal
85989,104,2,0,No Deposit,0,55,HB
102597,104,2,0,No Deposit,0,11,BB
60237,104,2,0,No Deposit,0,20,BB
42322,104,2,0,No Deposit,0,48,HB
80706,104,2,0,No Deposit,0,11,HB
98689,104,2,0,No Deposit,0,25,BB
102202,104,2,0,No Deposit,0,19,BB
86036,104,2,0,No Deposit,0,55,HB
102150,104,2,0,No Deposit,0,29,BB
86023,104,2,0,No Deposit,0,55,HB
85992,104,2,0,No Deposit,0,55,HB
85995,104,2,0,No Deposit,0,55,HB
86012,104,2,0,No Deposit,0,55,HB
80702,104,2,0,No Deposit,0,11,HB
2926,104,2,0,No Deposit,0,0,HB
85962,104,2,0,No Deposit,0,55,HB
86001,104,2,0,No Deposit,0,55,HB
3057,104,2,2,No Deposit,0,3,BB
102485,104,2,0,No Deposit,0,12,BB
85993,104,2,0,No Deposit,0,55,HB
86032,104,2,0,No Deposit,0,55,HB
35069,104,2,0,No Deposit,0,276,No meal
103392,104,2,0,No Deposit,0,39,BB
101653,104,2,0,No Deposit,0,20,BB
62115,104,2,0,No Deposit,0,131,BB
25003,104,2,1,No Deposit,0,182,BB
39688,104,2,0,No Deposit,0,62,HB
85968,104,2,0,No Deposit,0,55,HB
24517,104.06,2,0,No Deposit,0,107,BB
78198,104.11,2,0,No Deposit,0,17,BB
58755,104.25,2,0,No Deposit,0,151,BB
87788,104.25,2,0,No Deposit,0,184,BB
23196,104.33,2,0,No Deposit,0,11,BB
58646,104.4,2,0,No Deposit,0,124,BB
94604,104.4,2,0,No Deposit,0,306,BB
58744,104.4,2,0,No Deposit,0,148,BB
80582,104.4,2,0,No Deposit,0,273,BB
99924,104.4,2,0,No Deposit,0,95,BB
58718,104.4,2,0,No Deposit,0,102,BB
118194,104.4,2,0,No Deposit,0,159,BB
48245,104.4,2,0,No Deposit,0,46,BB
64643,104.4,2,0,No Deposit,0,60,BB
92607,104.5,2,0,No Deposit,0,112,BB
91816,104.52,2,0,No Deposit,0,92,BB
14901,104.55,2,0,No Deposit,0,151,BB
26805,104.55,2,0,No Deposit,0,205,BB
15476,104.55,2,0,No Deposit,0,135,BB
25487,104.55,2,0,No Deposit,0,179,BB
89456,104.55,2,0,No Deposit,0,24,BB
104169,104.6,2,0,No Deposit,0,141,HB
94038,104.64,2,0,No Deposit,0,59,BB
12102,104.66,2,0,No Deposit,0,141,HB
27518,104.67,2,0,No Deposit,0,39,BB
2579,104.67,2,2,No Deposit,0,61,BB
219,104.72,2,0,No Deposit,0,1,BB
47190,104.73,2,1,No Deposit,0,29,BB
90804,104.76,2,0,No Deposit,0,144,BB
1723,104.8,2,0,No Deposit,0,0,BB
12674,104.85,2,0,No Deposit,0,213,BB
37724,104.85,2,0,No Deposit,0,149,BB
39249,104.85,2,0,No Deposit,0,176,BB
58029,105,2,0,No Deposit,0,37,BB
69791,105,2,0,Non Refund,0,226,BB
100898,105,2,0,No Deposit,0,71,BB
109000,105,2,0,No Deposit,0,87,No meal
34263,105,2,0,No Deposit,0,26,BB
35628,105,2,0,No Deposit,0,0,BB
43158,105,2,0,No Deposit,0,86,BB
41645,105,2,0,No Deposit,0,23,BB
42490,105,2,0,No Deposit,0,29,BB
10715,105,2,0,No Deposit,0,26,BB
69753,105,2,0,Non Refund,0,226,BB
70206,105,2,0,Non Refund,0,233,BB
65350,105,2,0,No Deposit,0,112,No meal
20350,105,2,0,No Deposit,0,1,BB
92618,105,2,0,999,0,32,BB
27934,105,2,0,No Deposit,0,0,BB
58006,105,2,0,No Deposit,0,37,BB
59016,105,2,0,Non Refund,0,75,HB
69464,105,2,0,Non Refund,0,219,BB
69445,105,2,0,Non Refund,0,219,BB
88251,105,2,0,No Deposit,0,93,HB
69432,105,2,0,Non Refund,0,219,BB
87406,105,2,0,No Deposit,0,78,HB
57987,105,2,0,No Deposit,0,37,BB
64819,105,2,0,Non Refund,0,73,BB
57969,105,2,0,No Deposit,0,37,BB
42031,105,2,0,No Deposit,0,10,BB
76376,105,2,0,No Deposit,0,14,BB
58983,105,2,0,Non Refund,0,75,HB
92884,105,2,0,No Deposit,0,14,BB
70216,105,2,0,Non Refund,0,233,BB
65487,105,2,0,No Deposit,0,124,No meal
41624,105,2,0,No Deposit,0,21,BB
69434,105,2,0,Non Refund,0,219,BB
57919,105,2,0,No Deposit,0,37,BB
69775,105,2,0,Non Refund,0,226,BB
55980,105,2,0,Non Refund,0,266,BB
56882,105,2,0,Non Refund,0,53,BB
114077,105,2,0,No Deposit,0,263,BB
58017,105,2,0,No Deposit,0,37,BB
59014,105,2,0,Non Refund,0,75,HB
81740,105,2,0,Non Refund,0,302,BB
69760,105,2,0,Non Refund,0,226,BB
104567,105,2,0,No Deposit,0,12,HB
108998,105,2,0,No Deposit,0,112,No meal
69751,105,2,0,Non Refund,0,226,BB
70186,105,2,0,Non Refund,0,233,BB
114080,105,2,0,No Deposit,0,263,BB
57970,105,2,0,No Deposit,0,37,BB
22150,105,2,2,No Deposit,0,42,BB
112870,105.08,2,0,No Deposit,0,221,No meal
89123,105.11,2,1,No Deposit,0,13,No meal
16040,105.2,2,0,No Deposit,0,31,BB
92593,105.3,2,0,No Deposit,0,183,BB
53763,105.3,2,0,No Deposit,0,112,BB
93311,105.3,2,0,No Deposit,0,64,BB
93783,105.3,2,0,No Deposit,0,170,BB
58688,105.3,2,0,999,0,206,BB
49971,105.3,2,0,No Deposit,0,137,BB
54515,105.3,2,0,No Deposit,0,167,BB
53868,105.3,2,0,No Deposit,0,78,BB
86319,105.3,2,0,No Deposit,0,90,BB
78318,105.3,2,0,No Deposit,0,38,BB
113659,105.3,2,0,No Deposit,0,123,BB
92644,105.3,2,0,No Deposit,0,104,BB
54339,105.3,2,0,No Deposit,0,123,BB
54064,105.3,2,0,No Deposit,0,64,BB
49647,105.3,2,0,No Deposit,0,148,BB
92386,105.3,2,0,No Deposit,0,151,BB
86419,105.3,2,0,No Deposit,0,65,BB
49965,105.3,2,0,No Deposit,0,148,BB
53704,105.3,2,0,No Deposit,0,90,
93938,105.3,2,0,No Deposit,0,167,BB
86086,105.3,2,0,No Deposit,0,77,BB
49346,105.3,2,0,No Deposit,0,137,BB
92168,105.3,2,0,No Deposit,0,57,BB
93206,105.3,2,0,No Deposit,0,110,BB
87459,105.4,2,0,No Deposit,0,71,BB
84291,105.4,2,0,No Deposit,0,32,BB
30024,105.5,2,0,No Deposit,0,73,HB
385,105.5,2,0,No Deposit,0,40,BB
6690,105.54,2,0,No Deposit,0,168,BB
100224,105.6,2,0,No Deposit,0,64,BB
113331,105.64,2,0,No Deposit,0,24,BB
109111,105.68,2,0,No Deposit,0,147,BB
319,105.71,2,0,No Deposit,0,51,HB
35080,105.71,2,0,No Deposit,0,290,No meal
47208,105.8,2,0,No Deposit,0,28,BB
53584,105.83,2,0,No Deposit,0,167,BB
53384,105.83,2,0,No Deposit,0,132,BB
102018,105.9,2,1,No Deposit,0,28,BB
103600,105.9,2,0,No Deposit,0,49,BB
76177,106,2,1,No Deposit,1,3,BB
29423,106,2,2,No Deposit,0,12,BB
49410,106,2,0,No Deposit,0,169,HB
41262,106,2,0,No Deposit,0,0,BB
76370,106,2,0,No Deposit,0,0,BB
